,target,text
11,0,源自 上海 牛蛙 检出 霍乱弧菌 喜欢 牛蛙 童鞋 苏州市 疾控 部门 上周 昆山 农贸市场 检出 含有 霍乱弧菌 牛蛙 调查 该批 牛蛙 进货 源头 上海 铜川路 水产 批发市场 该市 发出 紧急通知 暂停 上海 采购 牛蛙 http cn aoXh8A
12,0,中国 崛起 绝非 五百年 西方 列强 轮流 称雄 东方 崛起 一种 文明 崛起 人类 历史 中心 西方 转向 东方 神性 代表 西方 文化 衰落 人性 代表 中国 文化 崛起 这次 崛起 起点 1949 拔动 东西方 文明 转移 巨人 毛泽东 耶稣 时代 终结 毛泽东 时代 来临
13,0,喜欢 对方 喜欢 明知 对方 最差 爱得 义无反顾 晚安
14,0,金正恩 恩准 朝鲜人 短裤 日讯 从前 朝鲜 女性 穿着 紧身裤 耳环 将会 新闻 登上 朝鲜 媒体 朝鲜 会以 穿着 过于 资本主义 理由 没收 东西 老规矩 作古 平壤 时尚 大跃进
15,0,失眠 明天 飞机 收到 邮件 大概 有妇之夫 沉醉在 教会 很多 东西 这件 事情 爸爸 教会 很多 东西 相爱 妈妈 女人 单身 恋爱 爱是 学习 过程 三个 品位 信箱 http cn SzDq1c
16,0,健康 密码 123 水果 蔬菜 中国 居民 膳食 指南 推荐 蔬菜 300 500 增加 绿叶菜 菠菜 油菜 油麦 甘蓝 十字花科 菜花 油菜 白萝卜 芥菜 白菜 摄入 水果 推荐 摄入 200 400 蔬菜 摄入 少时 就要 增加 水果 摄入 反之亦然 营养 科普 赵之德
17,0,法新社 报道 俄罗斯 总理 普京 今日 解除 欧盟 蔬菜 进口 禁令 回应 欧盟 WTO 施压 欧盟 代表团 团长 巴伦 埃拉 即将 WTO 关键时刻 禁止 进口 令人 惊讶 措施 WTO 努力 方向 普京 随后 回应 致人 死亡 黄瓜 实在 不怎么样 WTO 精神 人民 中毒
18,0,锤子 科技 1.5 亿元 B轮 融资 月底 锤子 手机 正式 面市 投资界 消息 锤子 科技 即将 1.5 亿元 B轮 融资 投资人 出资 谈判 最终 投资 金额 下个月 正式 披露 本轮 融资 罗永浩 人文 范儿 锤子 手机 终于 出炉 20 正式 对外 发布 http cn 8sbSkM1 冷夏 17
19,0,周杰伦 中文网 广东 歌迷会 天台 爱情 包场 观影 第一场 给力 杰迷们 无敌 霸气 威武 威武 天台 爱情 真的 好好 好好看 不看 后悔 电影 天台 微博
20,0,头发 性格开朗 心变 坚强 信心 喜欢 人前 学会 伪装 发现 最初 单纯 善良 脸红 始终 心情 ......
21,0,自然 全国 路演 随手 自然 堂舞林 争霸 冠军 喜欢 张傲 一路 走来 支持 没想到 六一 儿童节 王府井 东安市场 参加 自然 路演 活动 现场 真人 跳舞 喜欢 张傲 粉们 赶紧 收图 现场 体验 自然 产品 期待 惊喜 大奖
22,0,优酷 首页 宣传 视频 优酷 传奇 韩庚篇 http cn zOnv0U7 分享 酷网
23,0,我头 微博上 居然 ODA TM 无偿援助 日本 战争 赔款 ODA 几年 中国政府 只字不提 TM 给钱 提个 林萍 早就 扒皮 精日 难怪 多公知 国人 真是太
24,0,前段时间 讨论 内地 大学 洗手间 卫生纸 不少 理由 拿走 动脑筋 解决 香港 大埔 火车站 洗手间 纸巾盒 拿走 理由
25,0,外媒 常委 人数 变化 中国 政治 决策 有效率 十八 闭幕 国际舆论 纷纷 热评 英国 卫报 撰文 习近平 15 日向 媒体 介绍 中央政治局常委 同事 表现 自信 他同 李克强 常委 中共 一届 配合 常委 减少 中国 政治 决策 有效率 http cn zjwTWGb 人民日报
26,0,网易 有道 内测 Evernote 笔记本 产品 有道 笔记 产品 公测版 包括 桌面版 网页 版及 wap 桌面版 网页 支持 笔记 编辑 同步 管理 搜索 功能 wap 浏览 编辑 同步 功能 免费 初始 空间 1G 在线 自动 扩容
27,0,技术员 杨继思 辅导 儿子 作业 一道 奥数 难住 一部 八成新 三星 S4 手机 充满 小时 桌上 自然 耗光 小时 一半 电量 充电器 插上 多长时间 手机 会因 没电 自动关机 飞鸟 毛毯厂
28,0,立冬 冬已 立冬 分为 三候 一候 水始 二候 地始 三候 雉入 大水 黄帝内经 三月 此谓 闭藏 水冰 无扰乎阳 早卧 晚起 必待 日光 使志若伏 若匿 若有 私意 若己 无泄 皮肤 使气 亟夺 寒气 渐升 储粮 祭祀 静待阳旭 期望 春暖
29,0,念念 感伤 离开 多年 回忆 事时 豁达 抿着嘴 微笑 微笑 回忆 包括 包括 迷失 自我 几米 漫画
30,0,群护 生活 一点 描述 星人 毛色 黑话 继毁 清新 毁掉 老祖宗 高雅 毛色 说法 幻想
31,0,苹果 12 发布会 外媒 报道 美国 东部 时间 星期二 早晨 苹果 官方 正式 媒体 记者 发出 邀请函 确认 太平洋 时间 12 星期三 上午 10 北京 时间 13 星期四 凌晨 旧金山市 芳草地 艺术 中心 特别 媒体 发布会 邀请函 内容 简单 It
32,0,活着 就要 好好 经验 信念 评判 预设 身体 体验 每一秒 初次 世界 我来
33,0,冬日 送暖 计划 斯狄 浴室 采暖 浴室 采暖 功率 洗澡 瑟瑟 发抖 浴霸光 刺眼 宝宝 眼睛 难受 保暖 保护视力 采暖 有没有 关注 福州 斯狄 电热水器 财经 961 转发 评论 本微博 两个 好友 五个 名额 永久 免费 试用 斯狄 浴室 采暖 温暖 宝宝 舒心 手指 点点 温暖
34,0,130818 志龙 推特 更新 IBGDRGN Thank fans VIP
35,0,下班 分享 消失 边桌 丹麦 设计师 John brauer 设计 制作 通体 透明 仿若 腾空 悬浮 若隐若现 承重 25KG 视觉
36,0,公安部 专家建议 取消 长途 客运 统计资料 显示 近年 发生 导致 10 死亡 重特大 交通事故 运输 里程 1000 公里 长途汽车 客运 事故 很大 比例 长途汽车 客运 安全隐患 公安部 交通管理 科研所 研究员 朝阳 建议 减少 取消 这一 交通运输 方式 新华社
37,0,历史 AC195 12 24 平安夜 地球 国家 白色 獠牙 最终 决战 OZ 领导人 特列斯 克休列 阵亡 五台 成功 阻止 大型 宇宙 战舰 天秤座 坠落 地球 落下 帷幕 地球 统一 国家 由此 诞生 这场 败者 书写 引导 人类 走上 和平主义 道路 激战 人类 历史 战争 EVE WARS
38,0,GIF 下集 预告 胡迪诺动 姿势 实在 悠悠 过电 似地 期待 明天
39,0,江门 寻找 金毛狗 失主 12 24 平安 夜晚 10 金华 大厦 聚宝 珠宝店 门口 发现 金毛狗 本人 不太熟悉 狗狗 毛色 光滑 齐整 平顺 手脚 同头 较大 看图 平安夜 外面 天寒地冻 狗狗 可怜 狗狗 主人 担心 扩散 知情 朋友 告知 狗狗 主人 私信 圣诞快乐
40,0,http sinaurl cn hqANgI 大腿 大腿 拍桌子 拍桌子 太给力 100 网友 琳娜 大神 带领 齐唱 忐忑 给力
41,0,临睡前 一把 三国 无双 魏传 潼关 之战 剧情 贾诩 一路打 潼关 之下 动画 贾诩 仰望 城头 感慨 不愧 西凉 马超 马超 身着 金甲金盔 极其 华丽 贾诩 面前 冷冷 一句 听说 曹操 军师 单挑 出息
42,0,演唱 结束 麻衣 接受 主持人 吴大维 采访 九连 麻衣 仍旧 可爱 鼓掌
43,0,心底 坦荡 虚名 做事 头脑清醒 假象 所惑 智者 别人 惨痛 教训 警示 愚者 沉重 代价 唤醒 别人 对人 多一份 宽容 多一份 爱心 对事 多一份 多一份 责任 对己 多一点 多一点 警醒 傲不可长 志不可满 乐不可极 警钟长鸣
44,0,德国 90 奶牛 放屁 引发 爆炸 崩塌 牛棚 这是 严肃 安全事故 法新社 28 援引 德国 警方 消息 消防员 警方 第一 时间 赶往 事发 地点 发现 牛棚 棚顶 震坏 一头 奶牛 轻微 烧伤 警方 分析 奶牛 放屁 排便 气体 遇上 静电 引发 悲剧 详情 http cn 8FMYw2S 放屁 需谨慎 新浪
45,0,娱星乐 有时候 腿短 拍照 感官 错觉 晒长 大赛
46,0,一个 人能 他志有 多坚 一个 人有 优秀 同流 一个 人有 成功 多重 一个 人有 富有 仁心 多厚 一个 人能 身站 侯宁 王利芬 严旭青 曙光
47,0,准亲们 千万 忘记 2012.05 20 娱星 动态 带来 李准 退伍 当天 珍贵 影像 粉丝 见面会 本周 22 00 生活 时尚频道 播出 娱星 动态 http cn h6ilhL 看不到 上海 电视台 自行 收藏 在线 收看 网址 李准 5201314
48,0,胡杏儿 男友 曝光 机场 挽手 同游 韩国 今日 中午 胡杏儿 微博 上传 一位 男士 紧紧 拥抱 照片 写道 找到 疑似 公开 恋情 随后 网友 微博 曝光 胡杏儿 男友 疑是 李思捷 两人 胳膊 现身 机场 早前 网友 拍到 两人 胡定欣 一同 韩国 详细 http cn 8FemSH0
49,0,投资 10 亿元 LED 灯具 生产 项目 落户 玉山 投资 10 亿元 LED 灯具 生产 项目 落户 玉山 来源 玉山 之窗 本报讯 记者 周建峰 24 投资 10 亿元 兴建 年产 8000 万套 LED 灯及 灯具 项目 签约 仪式 县领 ... 文字版 http cn 8FUGAZS 新浪 长微博 http cn zOXAaic
50,0,印度 天气 原因 推迟 明日 试射 烈火 远程 导弹 路透社 报道 印度 官员 试射 闪电 密集 出于 烈火 试射 推迟 明天 报道 烈火 携带 核弹头 射程 5000 公里 覆盖 中国 欧洲 纵深 地区 印度 媒体 声称 发射 烈火 印度 洲际 核导弹 俱乐部
51,0,芒果 聚光灯 一队 一队 第四场 直播 本周 爱心 来宾 张杰 登场 一首 高亢 励志 歌曲 火鸟 瞬间 引爆 全场 热情 舞蹈演员 一段 共舞 精彩
52,0,工信部 否认 强制 叫停 抢票 插件 新华社 报道 工信部 回应 抢票 插件 铁道部 售票 系统 带来 较大 压力 电信 管理局 市场 管理 处于 18 日晚 三家 互联网 企业 电话 沟通 企业 关注 网络 情况 采取措施 影响 售票 系统 运行 强制 叫停 于法无据 电话 建议 强制性 http cn zYP4Wg4
53,0,韩寒 气度 嘻嘻 评论 转发 可怕 韩文 太平洋 评论 韩寒 几天 台湾 快意 恩仇 奚落 麦田 方舟子 一个 社会 普通人 和善 公众 人物 几分 责任 有样学样 有风 学风
54,0,韩国 仁川 市长 朴泰桓 2014 亚运会 战胜 孙杨 宣传 2014 亚运会 举办 城市 韩国 仁川 仁川 市长 永吉 26 30 前往 伦敦 考察 市政府 接受 采访 时称 伦敦 奥运会 体育场 感到 失望 透露 仁川 亚运会 朴泰桓 战胜 孙杨 雪耻 传达 韩国 体协 http cn zWCe5Na
55,0,请问 阁下 看过 庆祝 周年 广告 这支 3M 便利 Post it30 周年 广告 与众不同 便利 赋予 灵魂 万里迢迢 寻找 Father static ak http cn hrrjge
56,0,从前 老梦到 别人 分开 这么久 整夜 整夜 梦见 身边
57,0,新世纪 诗典 第一季 出版 被删 作品 西娃 画面 中山公园 一张 晨报 缓缓 展开 阳光 独裁者 平日 皮条客 监狱 乞丐 公务员 破折号 情侣 星空 灾区 和尚 播音员 安宁 详见 长微博 ... http cn zluZa9j 分享 长微博 工具 mark
58,0,琴声 稳重 矜持 旋律 缓缓 歌唱 蓝天 清风 午后 阳光 森林 微风 轻送 隐隐 钟声 钟声 流传 已久 幸福 卡农 http cn hq0Hrs
59,0,Alexander McQueen Resort 2012 Collections ..........
60,0,省吾身 静下心来 好好 做事
61,0,年仅 13 男模
62,0,娱星乐 这辈子 我能 遇上 外柔内刚 拼命 汉子 发誓
63,0,伤员 不行 莫再 添堵 成都日报 荥经 芦山 双向 两道 唯一 通道 数百辆 救护车 路上 短短 30 公里 小时 伤员 不行 私家车 救援 前往 市政府 秘书长 蔡竞 提倡 自行 前往 灾区 救援 救治 希望 理解 支持 守望 力量 救灾 现场
64,0,鱼刺 争执 男子 女医生 28 凌晨 温州市 人民 医院 急诊科 满身 酒气 男子 病历 就诊 女医生 试图 拦住 女医生 眼角 挫伤 男子 喉咙 鱼刺 卡住 医生 检查 发现 鱼刺 天亮 电子 喉镜 检查 男子 认同 发生争执 温州 都市报 http cn 8FBCmtC http cn 8FBnYQw
65,0,人要 任性 任性 任性 如今 已太少 任性 任性 健康 精神状态 随时 妥协 随时 抑制 不快 隐忍 究竟 支撑 多久 舒国治 http cn zW0AZYy
66,0,好多 巨蟹 分手 无情 巨蟹 断绝来往 多长时间 伤害 太多 巨蟹 冷血动物 巨蟹 主动 分手 爱着 巨蟹 好好 想想 巨蟹 有多深 巨蟹 包容 性格 对方 改变 爱过 巨蟹
67,0,国内 电商 呼吁 网站 下架 日系 产品 国内 电商 近日 呼吁 各大 电商 网站 暂时 下架 日系 产品 中国 电商 行业 俨然 率先 酝酿 一场 民间 经济制裁 月份 日系 品牌 家电 销售额 整体 大跌 北上 销售 数据 显示 东芝 降低 40.31% 三洋 下降 44.32% 松下 降低 23.41% 夏普 下降 21.06% http cn zlPWDJC
68,0,exo 组合 中国 爱大 歌会 独家 拍摄 柒柒 张图 秒杀 众粉 张艺兴 XingPark 中文 首站 张艺兴 中文网 送礼物 笑哈哈
69,0,歌手 乐视 GEM 邓紫棋 天堂 不甘寂寞 淘气 精灵 跃入 凡间 化身 百老汇 红磨坊 婀娜多姿 性感 尤物 流连 歌舞升平 眼神 流转 俘获 看客 热情 融化 一个 寒冬 甜美 亲近 捕捉 气场 强大 伤人 风情万种 所向披靡 http cn 8FBGpZI
70,0,激動 新城 EPS DO LOVE MUSIC 音樂會 2013 預告 小鬼 日期 2013 時間 30PM 地點 香港 會議 展覽 中心 Hall 5BC 歌手 泳兒 周柏豪 官恩娜 連詩雅 林俊傑 http cn zHdWn9V 預告 新城 知訊台
71,0,送给 女人 年轻 几步 欣赏 沿途 风景 急于 抵达 目的地 错过 流年 温暖 人和物 年轻 说些 浪漫 话语 做些 幼稚 事情 笑话 错过 生命 美好 片段 场合 年轻 距离 缩短 时间 延长 年轻 做些 想要
72,0,腐女 理由 男人 生理 心理 毫不逊色 配备 敏锐 洞察力 想像力 海纳百川 包容心 轨迹 限于 电脑 厕所间 费电 费钱 不喜 吃醋 心计 对象 男人 沿路 洒花 拱手相让 珍稀 物种 遇见
73,0,王力宏 夫妇 外出 用餐 护妻 心切 反拍 媒体 台媒 报道 王力宏 婚讯后 新婚 妻子 李靓蕾 低调 鲜少 一同 亮相 昨日 台湾 媒体 目击 小两口 外出 就餐 护妻 心切 王力宏 伸手 挡住 镜头 手机 反拍 媒体 劝解 拍够 收工 详情 http cn 8kBfIRC
74,0,坐车 下错 上楼 错层 上学 进错 回家 开错 短信 发错 招呼 打错 熟人 错名 洗澡 毛巾 内衣 东西 找钱 付钱 东西 10 走路 撞树 撞门 电杆 11 东西 在手 找个 不停
75,0,一一 偶像 模仿 杰克 尼科尔森 一个 表情 哈哈哈哈
76,0,水瓶座 擅长 表达 感受 自尊心 很强 慢热 重视 内在 多于 重视 精神 多于 物质 喜欢 改变 直觉 很准 别人 误会 不爱 解释 有颗 不切实际 单纯 美好 心灵 自我调节 能力 很强 10 一份 感情 留在 生活
77,0,好久 娛百 高中 母校 很多 看過 show time 時期 偷笑 有羅媽 還有 殷雪梅 老師 2003 娛百 到現 2012 http cn zlYhrFj
78,0,性感 女神 苏菲 玛索 Sophie Marceau 湛蓝 眼睛 纯净 笑容 性感 身形 一种 独特 气质 吸引力 近乎 完美 视觉
79,0,小时候 年少无知 列宁 一个 列名 中国 告诉 一个
80,0,美丽 晚安 冬天 理由 晚安
81,0,人体 降火 方法 胃火 炽盛 痘痘 牙龈 口角 肝火 炽盛 头痛 头晕 睡眠 心火 上炎 口腔溃疡 咽痛 失眠 肺热 火炽 咽喉 干疼 口干 饮食 调养 才能 降火 除热 目的 转给 身边 上火
82,0,如今 不再 如醉如痴 不再 远方 美丽 快乐 分享 不再 春天 夏天 当年 优雅 内敛 深刻 洗练 心存 感激 孤独 寂寞 所苦 别无所求 乐于 阳光 晒熟 眼光 所见 事物 学会 世界 变美 黑塞
83,0,毒贩 逃命 跳河 溺水 民警 冒死 救起 11 29 四川 广安市 邻水县 公安局 追捕 贩毒 嫌疑人 走投无路 嫌疑人 跳进 临河 河中 贩毒 嫌疑人 体力不支 民警 李果 下图 毫不犹豫 跳进 刺骨 救起 抓捕归案 李果 生命 值得 尊重 华西都市报
84,0,健康 抽出 两分钟 来看 视频 正确 上网 姿势 http cn hrffKL
85,0,人生 不如意 上帝 长假 好好 享受 假期 假期 结束 时来运转 人生 晚安 周末 愉快
86,0,晚安 嫂子 这话 真是太 心酸 明年 合同 到期 球队 至少 湖蜜会 挽留 霍华德 情感 挽留 就让 美女 安慰 害羞
87,0,韩媒称 江南style 科学 成分 治疗 精神 患者 此歌 近来 全球 追捧 热门 歌曲 韩媒称 首歌 欢乐 元素 风靡 全球 其内 科学 成分 简单 重复 节奏 刺激 身体 自律 神经系统 精神科 患者 音乐 治疗 轻松自在 开心 大笑 晃动 身体 .... http cn zlcbU7T
88,0,成立 一个 成型 贫困 偏远 山区 儿童 基金 思思 宝贝 每件 商品 五元 用于 捐助 贫困 儿童 12 云南 西双版纳 捐助 山区 贫困 孩子 只会 东西 记下 名字 爱心 温暖 爱心 传递 爱心 传递 爱心 传递
89,0,老赵 要死 还学 电脑 活着 赵慕鹤 40 学校工友 75 背包客 畅游 法国 93 医院 年志工 95 考上 研究所 98 拿到 硕士 毕业 名列 吉尼斯 纪录 100 书法 大英 图书馆 收藏 101 香港 书法展 畅销书 作者 活着 创造 奇迹
90,0,单反相机 手动 拍摄 技巧 专业 摄影 技术 美好 瞬间 记录下来 速度 mark 摄影 技巧 摄影 达人 关注 照片
91,0,大学 微博 言行 Kaplan 一项 调查 80% 美国 顶级 大学 录取 新生 参考 社交 言论 表现 Facebook 82% Twitter Youtube 56% 80% 大学 录用 社交 媒体 收到 新生 好友 请求
92,0,关注 叙利亚 局势 秘书长 潘基文 发表声明 联合国 阿盟 叙利亚 危机 联合 特使 科菲 安南 31 任期 届满 不再 担任 特使 一职 深表遗憾 安南 担任 联合 特使 期间 表现 坚定 勇敢 深切 谢意 潘基文 安南 无私 担负起 这一 困难 吃力不讨好 值得 敬佩
93,0,自由 爽子 新浪 乐库 在线 试听 http cn aoIF3Y
94,0,四季 酒店 驚覺 广州 夜景 酒店 安排 贴心 唯一 投诉 這些 套房 中間 相連 門連 接往 房間 年轻 朋友 庆祝 平安 度过 世界 没日 氣氛 熱鬧 感受 吃惊 懷疑 雙重門 隔声 這样 疑问 做鬼脸
95,0,美媒称 中国 近日 第四 试射 洲际 弹道导弹 美国 华盛顿 自由 灯塔 网站 中国军方 上周四 陕西 基地 西部 沙漠 地区 发射 一枚 新式 公路 机动 洲际导弹 美国 情报部门 分析 此次 发射 东风 31A 弹道导弹 月末 中国 第四次 远程 导弹 飞行 测试 http cn zWgXgh8
96,0,同学会 为啥 变味儿 第一个 念头 AA 得花 先聊 回忆 话题 客套 寒暄 应酬 饭局 介绍 职务 成绩 资源 主题 饭桌 慢慢 两类 升官 发财 越来越 挑剔 一人 否定 聚会 告吹 中国青年报 简单 同学会 感觉 变味儿
97,0,访谈 ## C# RDJ 喝杯 喝杯 聊聊天 流行 文化 好像 奇怪 搭讪 理由 来说 超级 粉丝 Hello source http cn zOQrXzx 缺妞 萝卜
98,0,人有 三苦 一苦 得不到 痛苦 二苦 不过如此 痛苦 三苦 轻易 放弃 发现 生命 中是 痛苦
99,0,台灣 很多 女歌迷 專輯 自拍然 PO FACEBOOK 粉絲 專頁 我覺 這樣 希望 內地 這邊 歌迷 朋友 這樣 HELL YEAH
100,0,THE SAEM 终于 喜欢 口红 好看 强迫症 吐血 到底 文字 脸上 PS LOGO 权志龙 大不敬
101,0,西翠 路上 太平路 苏宁 对面 一位 猪蹄 十几年 老爷爷 原本 小平 做饭 军队 大厨 一手 好肉 退休 邻居 总来 讨肉 索性 摆摊 口福 使命感 15 四盆 风雨无阻 很长 有人 猪肘 软软 酱香 浓郁 拿到 单位 不吃 大雄 很棒
102,0,娱星乐 设置 闹钟 手机
103,0,消息 蜀中 制药 涉嫌 苹果皮 板蓝根 以降 成本 蜀中 制药 涉嫌 苹果皮 制作 板蓝根 降低成本 公司 一位 文姓 副总 证实 消息 停产 多月 最终 处理结果 药监局 正式 文件 蜀中 制药 缔造者 安好 金杯 银杯 老百姓 口碑 老百姓 买得起 放心 http cn he1Zvj
104,0,三年 唯一 没变 理想 工作 脾气 体重 穿衣 风格 恋人 性别 手机号码 智商 10 全都
105,0,直播 评论 淞沪 战线 国军 部队 无论是 左翼 中央 右翼 11 日夜 接到 撤退 命令 撤退 秩序 失控 这一 情况 更为 糟糕 左翼 中央 兵团 失控 撤退 部队 路线 后撤 安亭 条线 溃退 情况 恶化 数十万 军队 争相 夺路 作战 能力 丧失殆尽
106,0,世界 依然 干净 保守 简单 激烈 全世界 想成 单纯 保守 http cn zjUoosY 晚安
107,0,承认 坚强 光阴荏苒 无数 来回 声称 改变 很多 每每 深夜 真实 我要 许久 不再 提及 淡去 面前 日渐 一日 成熟 表现 从容 淡定 心以 自知 速度 缓缓 成长
108,0,金钟奖 中国 音超 杨宗纬 好不好 一首 月光 妈妈 安静 地站 舞台 灯光 瞬间 气氛 火爆 安静 和尚 雯婕 截然不同 力量 打动 唱到 两个 故意 为难 评委 难管 选手 两个 主场 范儿 记者 齐帅 实习生 何润
109,0,单细胞 生物 没心没肺 活着
110,0,宝宝 讲究 长时间 怀抱 宝宝 一岁 以内 宝宝 婴儿 骨骼 可塑性 较大 弹性 老是 婴儿 怀里 影响 婴儿 骨骼 发育 肢体 变形 脊柱 侧弯 严重后果 婴儿 足够 睡眠 时间 影响 睡眠 婴儿 发育 健全 抱得 吐奶
111,0,史上 最全 方便面 西式 做法 集锦 天天 泡面 伤不起 喜欢 马上 推荐 喜欢 关注 吃货 做饭
112,0,月影 传说 而战 感谢 2012 参加 月影 传说 COSER 应援 默默 关心 亲友们 奇迹 激情 燃烧 工大 http cn zOTuiML 分享 土豆网 动漫
113,0,淘米 汪海兵 演讲 http cn a9TbyF 很少 吐露 心声 感受 敏感 PM 生活 社会 敏感 洞悉 需求 诞生 出直击 人心 用户 惊喜 产品 琢磨 理想 本身 抱怨 身边 采取行动 改变 腾讯 岁月 记录 那种 真切 失落 找到 突破
114,0,阿里巴巴 文化 一个 年轻 巨头 奔放 热情 志向 高远 前景 美好 增长 业务 模式 变幻 不定 人员 爆发式 增长 伴随 掩饰 腐败 员工 恪守 忠诚 外来 高管 黯然 离去 经济 观察报 解析 阿里巴巴 强烈推荐 商人 阅读
115,0,学校 妹子 天然 梦到 暗恋 男生 表白 男生 同意 第二天 起床 分不清 梦境 回忆 招手 欢颜 笑语 凑上去 红着脸 牵手 一脸茫然 默认 两个 人好 三个 妹子 聊天 发现 表白 两人 依旧 甜蜜 凉们 试一试
116,0,德哇 累会 创小 森森 阴险 12 11 日雷军 对话 刘德华 最想 问华仔 提问 第一个 采纳 69 小米 电源 一个
117,0,潮汕 漫画 很萌 潮语 教学 嘻嘻 学学 狂霸 酷帅 吊炸天 潮汕 投稿 肥志
118,0,据说 夜间 熬夜 情绪低落 略带 伤感 白天 同伴 一个 或者说 看起来 一个 好像
119,0,人生 节气 希冀 长大 祈望 年轻 希望 变更 子午线 究竟 坐落 一扇 生日 年轮 费尽心机 寻找 秘诀 退而结网 锻造 心灵 年龄 同步 舞蹈 年轻 年老 生命 流程 不必 厚此薄彼 濡养 肌体 青春 忘记 心灵 疲倦 毕淑敏
120,0,我觉 喜欢 女孩 可爱 善良 实在 想不通 女朋友 少吃点 男人 脑子 哪进 别人 cao 东西 排在性 人类 原始 欲望 中国 国度 睡觉
121,0,夜猫子 专场 还木有 睡觉 童鞋 条微 博里 聊聊天 楼上 楼下 童鞋 互粉 说不定 收获 意外 友谊 爱情
122,0,视频 超凡 蜘蛛侠 超长 预告 女友 遇险 时代广场 遭毁 http cn 8F6sI1v 影片 今日 发布 两支 超级 宣传片 长达近 分钟 超长 预告 反派 电光 崛起 全过程 真容 蜘蛛 电光 小绿魔 犀牛 纽约时代广场 展开 电光 火石 激烈 大战 时代广场 这一 地标 片中 遭遇 毁灭性 打击
123,0,昨天 白金汉宫 采访 安德鲁 王子 海军 直升机 飞行员 参加 福克兰岛 战争 前线 身为 女王 母亲 战争 期间 最怕 接到 电话 儿子 亲自 电话 报平安 安德鲁 王子 月份 欧洲 Shard 速降 方式 海军 退伍军人 慈善 募款 52 冒险 精神 不减当年
124,0,有时候 夜深人静 寂寞 深入骨髓 一无所有 仿佛 世界 抛弃 有时候 明明 身边 很多 朋友 依然 孤单 有时候 熟悉 背影 想起 一个 有时候 流着泪 有时候 不到 有时候 安安静静 我累
125,0,依然 骨子里 过分 虚荣 建立 亲密 关系
126,0,关注 海载 新版 微博 邀请 大放送 体验 个性化 视觉 感受 V5 新浪 微博 海载 福利 关注 海载京声 转发 本条 微博 私信 邀请 想要 就要 升级 机会 群体 围观 升级 私信 回小编 一个 邀请 互助 互爱
127,0,一个 七年 听过 一万 小时 定律 小时 来看 韩剧 七年 一个 生活 旁观者 擅长 如数家珍 说起 别人 成功 失败 分钟 想一想 最想 事情 这件 七年 发现 这件 混饭吃
128,0,傾城 之戀 難尋 生死之交 難遇 不再 臥薪 之志絕 時代 改變 人心 安逸 沒韌性 富足 抱怨 慶幸生 戰爭 國土 別輕視 我們 擁有 幸福
129,0,立新 水下 摄影展 爱普生 影艺坊 国贸 向东 公里 大望 东北角 华贸 购物中心 二层 L228 06 25 15 00 展出 一个月 立新 致力于 拍摄 中国 水下 世界 2007 世界 水下 摄影 锦标赛 银奖 首位 这项 水下 摄影 最高级别 赛事 中国 摄影师
